States,Regions,latitude,longitude,Dates,Usage
Assam,NER,26.7499809,94.21666744,05/06/2020,22.6
Manipur,NER,24.79997072,93.95001705,05/06/2020,2.4
Meghalaya,NER,25.57049217,91.8800142,05/06/2020,6
Mizoram,NER,23.71039899,92.72001461,05/06/2020,1.8
Nagaland,NER,25.6669979,94.11657019,05/06/2020,2.2
Tripura,NER,23.83540428,91.27999914,05/06/2020,3.9
Punjab,NR,31.51997398,75.98000281,01/07/2020,113.8
Haryana,NR,28.45000633,77.01999101,01/07/2020,120.5
Rajasthan,NR,26.44999921,74.63998124,01/07/2020,223.2
Delhi,NR,28.6699929,77.23000403,01/07/2020,62
UP,NR,27.59998069,78.05000565,01/07/2020,248.3
Uttarakhand,NR,30.32040895,78.05000565,01/07/2020,35
HP,NR,31.10002545,77.16659704,01/07/2020,30
J&K,NR,33.45,76.24,01/07/2020,46.4
Chandigarh,NR,30.71999697,76.78000565,01/07/2020,3.4
Chhattisgarh,WR,22.09042035,82.15998734,01/07/2020,72.5
Gujarat,WR,22.2587,71.1924,01/07/2020,325.8
MP,WR,21.30039105,76.13001949,01/07/2020,255.1
Maharashtra,WR,19.25023195,73.16017493,01/07/2020,434.6
Goa,WR,15.491997,73.81800065,01/07/2020,12.3
DNH,WR,20.26657819,73.0166178,01/07/2020,18.6
Andhra Pradesh,SR,14.7504291,78.57002559,01/07/2020,155
Telangana,SR,18.1124,79.0193,01/07/2020,181.7
Karnataka,SR,12.57038129,76.91999711,01/07/2020,177.1
Kerala,SR,8.900372741,76.56999263,01/07/2020,69.8
Tamil Nadu,SR,12.92038576,79.15004187,01/07/2020,250.4
Pondy,SR,11.93499371,79.83000037,01/07/2020,6.7
Bihar,ER,25.78541445,87.4799727,01/07/2020,66.8
Jharkhand,ER,23.80039349,86.41998572,01/07/2020,23.8
Odisha,ER,19.82042971,85.90001746,01/07/2020,74
West Bengal,ER,22.58039044,88.32994665,01/07/2020,114.1
Sikkim,ER,27.3333303,88.6166475,01/07/2020,1.7
Arunachal Pradesh,NER,27.10039878,93.61660071,01/07/2020,2.3
Assam,NER,26.7499809,94.21666744,01/07/2020,21.5
Manipur,NER,24.79997072,93.95001705,01/07/2020,2.2
Meghalaya,NER,25.57049217,91.8800142,01/07/2020,6
Mizoram,NER,23.71039899,92.72001461,01/07/2020,1.8
Nagaland,NER,25.6669979,94.11657019,01/07/2020,2.2
Tripura,NER,23.83540428,91.27999914,01/07/2020,3.7
Punjab,NR,31.51997398,75.98000281,02/07/2020,108.5
Haryana,NR,28.45000633,77.01999101,02/07/2020,109
Rajasthan,NR,26.44999921,74.63998124,02/07/2020,219.8
Delhi,NR,28.6699929,77.23000403,02/07/2020,59.3
UP,NR,27.59998069,78.05000565,02/07/2020,242.3
Uttarakhand,NR,30.32040895,78.05000565,02/07/2020,32.1
HP,NR,31.10002545,77.16659704,02/07/2020,26.4
J&K,NR,33.45,76.24,02/07/2020,45.4
Chandigarh,NR,30.71999697,76.78000565,02/07/2020,3.1
Chhattisgarh,WR,22.09042035,82.15998734,02/07/2020,73
Gujarat,WR,22.2587,71.1924,02/07/2020,312
MP,WR,21.30039105,76.13001949,02/07/2020,252.3
Maharashtra,WR,19.25023195,73.16017493,02/07/2020,421.6
Goa,WR,15.491997,73.81800065,02/07/2020,12.3
DNH,WR,20.26657819,73.0166178,02/07/2020,18.2
Andhra Pradesh,SR,14.7504291,78.57002559,02/07/2020,150.3
Telangana,SR,18.1124,79.0193,02/07/2020,175.6
Karnataka,SR,12.57038129,76.91999711,02/07/2020,169.7
Kerala,SR,8.900372741,76.56999263,02/07/2020,64.7
Tamil Nadu,SR,12.92038576,79.15004187,02/07/2020,229
Pondy,SR,11.93499371,79.83000037,02/07/2020,6.2
Bihar,ER,25.78541445,87.4799727,02/07/2020,67.6
Jharkhand,ER,23.80039349,86.41998572,02/07/2020,24.3
Odisha,ER,19.82042971,85.90001746,02/07/2020,73.8
West Bengal,ER,22.58039044,88.32994665,02/07/2020,107.6
Sikkim,ER,27.3333303,88.6166475,02/07/2020,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,02/07/2020,2.1
Assam,NER,26.7499809,94.21666744,02/07/2020,21.1
Manipur,NER,24.79997072,93.95001705,02/07/2020,2.5
Meghalaya,NER,25.57049217,91.8800142,02/07/2020,6.1
Mizoram,NER,23.71039899,92.72001461,02/07/2020,1.7
Nagaland,NER,25.6669979,94.11657019,02/07/2020,2.2
Tripura,NER,23.83540428,91.27999914,02/07/2020,3.5
Punjab,NR,31.51997398,75.98000281,03/07/2020,235.3
Haryana,NR,28.45000633,77.01999101,03/07/2020,204.6
Rajasthan,NR,26.44999921,74.63998124,03/07/2020,203.2
Delhi,NR,28.6699929,77.23000403,03/07/2020,122.8
UP,NR,27.59998069,78.05000565,03/07/2020,425.6
Uttarakhand,NR,30.32040895,78.05000565,03/07/2020,41.1
HP,NR,31.10002545,77.16659704,03/07/2020,29.5
J&K,NR,33.45,76.24,03/07/2020,39.5
Chandigarh,NR,30.71999697,76.78000565,03/07/2020,6.2
Chhattisgarh,WR,22.09042035,82.15998734,03/07/2020,90
Gujarat,WR,22.2587,71.1924,03/07/2020,289.7
MP,WR,21.30039105,76.13001949,03/07/2020,186.4
Maharashtra,WR,19.25023195,73.16017493,03/07/2020,369.2
Goa,WR,15.491997,73.81800065,03/07/2020,8.8
DNH,WR,20.26657819,73.0166178,03/07/2020,17.4
Andhra Pradesh,SR,14.7504291,78.57002559,03/07/2020,157.2
Telangana,SR,18.1124,79.0193,03/07/2020,161.9
Karnataka,SR,12.57038129,76.91999711,03/07/2020,171.9
Kerala,SR,8.900372741,76.56999263,03/07/2020,64.9
Tamil Nadu,SR,12.92038576,79.15004187,03/07/2020,276.8
Pondy,SR,11.93499371,79.83000037,03/07/2020,7
Bihar,ER,25.78541445,87.4799727,03/07/2020,121.4
Jharkhand,ER,23.80039349,86.41998572,03/07/2020,24.2
Odisha,ER,19.82042971,85.90001746,03/07/2020,94.8
West Bengal,ER,22.58039044,88.32994665,03/07/2020,171.8
Sikkim,ER,27.3333303,88.6166475,03/07/2020,0.9
Arunachal Pradesh,NER,27.10039878,93.61660071,03/07/2020,2.5
Assam,NER,26.7499809,94.21666744,03/07/2020,35.5
Manipur,NER,24.79997072,93.95001705,03/07/2020,2.4
Meghalaya,NER,25.57049217,91.8800142,03/07/2020,5
Mizoram,NER,23.71039899,92.72001461,03/07/2020,1.7
Nagaland,NER,25.6669979,94.11657019,03/07/2020,2
Tripura,NER,23.83540428,91.27999914,03/07/2020,4.7
Punjab,NR,31.51997398,75.98000281,04/07/2020,242.9
Haryana,NR,28.45000633,77.01999101,04/07/2020,215.7
Rajasthan,NR,26.44999921,74.63998124,04/07/2020,212.6
Delhi,NR,28.6699929,77.23000403,04/07/2020,129.2
UP,NR,27.59998069,78.05000565,04/07/2020,434
Uttarakhand,NR,30.32040895,78.05000565,04/07/2020,43.9
HP,NR,31.10002545,77.16659704,04/07/2020,30.7
J&K,NR,33.45,76.24,04/07/2020,41.2
Chandigarh,NR,30.71999697,76.78000565,04/07/2020,6.5
Chhattisgarh,WR,22.09042035,82.15998734,04/07/2020,89.7
Gujarat,WR,22.2587,71.1924,04/07/2020,297.9
MP,WR,21.30039105,76.13001949,04/07/2020,185.2
Maharashtra,WR,19.25023195,73.16017493,04/07/2020,395.5
Goa,WR,15.491997,73.81800065,04/07/2020,8.8
DNH,WR,20.26657819,73.0166178,04/07/2020,18.3
Andhra Pradesh,SR,14.7504291,78.57002559,04/07/2020,153.6
Telangana,SR,18.1124,79.0193,04/07/2020,168.5
Karnataka,SR,12.57038129,76.91999711,04/07/2020,174.9
Kerala,SR,8.900372741,76.56999263,04/07/2020,65.9
Tamil Nadu,SR,12.92038576,79.15004187,04/07/2020,286.3
Pondy,SR,11.93499371,79.83000037,04/07/2020,7.1
Bihar,ER,25.78541445,87.4799727,04/07/2020,117
Jharkhand,ER,23.80039349,86.41998572,04/07/2020,25.4
Odisha,ER,19.82042971,85.90001746,04/07/2020,91.1
West Bengal,ER,22.58039044,88.32994665,04/07/2020,178.4
Sikkim,ER,27.3333303,88.6166475,04/07/2020,0.9
Arunachal Pradesh,NER,27.10039878,93.61660071,04/07/2020,2.4
Assam,NER,26.7499809,94.21666744,04/07/2020,36.1
Manipur,NER,24.79997072,93.95001705,04/07/2020,2.5
Meghalaya,NER,25.57049217,91.8800142,04/07/2020,4.9
Mizoram,NER,23.71039899,92.72001461,04/07/2020,1.7
Nagaland,NER,25.6669979,94.11657019,04/07/2020,2.4
Tripura,NER,23.83540428,91.27999914,04/07/2020,5
Punjab,NR,31.51997398,75.98000281,05/07/2020,246.2
Haryana,NR,28.45000633,77.01999101,05/07/2020,217.8
Rajasthan,NR,26.44999921,74.63998124,05/07/2020,225.5
Delhi,NR,28.6699929,77.23000403,05/07/2020,130.3
UP,NR,27.59998069,78.05000565,05/07/2020,414.1
Uttarakhand,NR,30.32040895,78.05000565,05/07/2020,41.1
HP,NR,31.10002545,77.16659704,05/07/2020,30.7
J&K,NR,33.45,76.24,05/07/2020,40.3
Chandigarh,NR,30.71999697,76.78000565,05/07/2020,6.1
Chhattisgarh,WR,22.09042035,82.15998734,05/07/2020,84.9
Gujarat,WR,22.2587,71.1924,05/07/2020,296.8
MP,WR,21.30039105,76.13001949,05/07/2020,186.3
Maharashtra,WR,19.25023195,73.16017493,05/07/2020,395.5
Goa,WR,15.491997,73.81800065,05/07/2020,8.8
DNH,WR,20.26657819,73.0166178,05/07/2020,18.7
Andhra Pradesh,SR,14.7504291,78.57002559,05/07/2020,159.4
Telangana,SR,18.1124,79.0193,05/07/2020,175.3
Karnataka,SR,12.57038129,76.91999711,05/07/2020,172.6
Kerala,SR,8.900372741,76.56999263,05/07/2020,65.2
Tamil Nadu,SR,12.92038576,79.15004187,05/07/2020,291.3
Pondy,SR,11.93499371,79.83000037,05/07/2020,7.1
Bihar,ER,25.78541445,87.4799727,05/07/2020,112.6
Jharkhand,ER,23.80039349,86.41998572,05/07/2020,25.1
Odisha,ER,19.82042971,85.90001746,05/07/2020,93.6
West Bengal,ER,22.58039044,88.32994665,05/07/2020,172.2
Sikkim,ER,27.3333303,88.6166475,05/07/2020,1
Arunachal Pradesh,NER,27.10039878,93.61660071,05/07/2020,2.2
Assam,NER,26.7499809,94.21666744,05/07/2020,34
Manipur,NER,24.79997072,93.95001705,05/07/2020,2.6
Meghalaya,NER,25.57049217,91.8800142,05/07/2020,5.1
Mizoram,NER,23.71039899,92.72001461,05/07/2020,1.8
Nagaland,NER,25.6669979,94.11657019,05/07/2020,2.2
Tripura,NER,23.83540428,91.27999914,05/07/2020,5.2
Punjab,NR,31.51997398,75.98000281,01/08/2020,214.3
Haryana,NR,28.45000633,77.01999101,01/08/2020,208
Rajasthan,NR,26.44999921,74.63998124,01/08/2020,225.7
Delhi,NR,28.6699929,77.23000403,01/08/2020,128.7
UP,NR,27.59998069,78.05000565,01/08/2020,439.6
Uttarakhand,NR,30.32040895,78.05000565,01/08/2020,42.8
HP,NR,31.10002545,77.16659704,01/08/2020,29.9
J&K,NR,33.45,76.24,01/08/2020,38.6
Chandigarh,NR,30.71999697,76.78000565,01/08/2020,5.7
Chhattisgarh,WR,22.09042035,82.15998734,01/08/2020,88.5
Gujarat,WR,22.2587,71.1924,01/08/2020,288.7
MP,WR,21.30039105,76.13001949,01/08/2020,188.2
Maharashtra,WR,19.25023195,73.16017493,01/08/2020,399.6
Goa,WR,15.491997,73.81800065,01/08/2020,10.2
DNH,WR,20.26657819,73.0166178,01/08/2020,18.5
Andhra Pradesh,SR,14.7504291,78.57002559,01/08/2020,163.6
Telangana,SR,18.1124,79.0193,01/08/2020,190.3
Karnataka,SR,12.57038129,76.91999711,01/08/2020,170.5
Kerala,SR,8.900372741,76.56999263,01/08/2020,65.1
Tamil Nadu,SR,12.92038576,79.15004187,01/08/2020,296.9
Pondy,SR,11.93499371,79.83000037,01/08/2020,7.9
Bihar,ER,25.78541445,87.4799727,01/08/2020,115.3
Jharkhand,ER,23.80039349,86.41998572,01/08/2020,25.4
Odisha,ER,19.82042971,85.90001746,01/08/2020,93.6
West Bengal,ER,22.58039044,88.32994665,01/08/2020,171.8
Sikkim,ER,27.3333303,88.6166475,01/08/2020,1
Arunachal Pradesh,NER,27.10039878,93.61660071,01/08/2020,2.4
Assam,NER,26.7499809,94.21666744,01/08/2020,33.3
Manipur,NER,24.79997072,93.95001705,01/08/2020,2.5
Meghalaya,NER,25.57049217,91.8800142,01/08/2020,5.3
Mizoram,NER,23.71039899,92.72001461,01/08/2020,1.9
Nagaland,NER,25.6669979,94.11657019,01/08/2020,2.5
Tripura,NER,23.83540428,91.27999914,01/08/2020,5.2
Punjab,NR,31.51997398,75.98000281,02/08/2020,219.2
Haryana,NR,28.45000633,77.01999101,02/08/2020,209.3
Rajasthan,NR,26.44999921,74.63998124,02/08/2020,228.7
Delhi,NR,28.6699929,77.23000403,02/08/2020,128.5
UP,NR,27.59998069,78.05000565,02/08/2020,435
Uttarakhand,NR,30.32040895,78.05000565,02/08/2020,42.7
HP,NR,31.10002545,77.16659704,02/08/2020,30.8
J&K,NR,33.45,76.24,02/08/2020,39.8
Chandigarh,NR,30.71999697,76.78000565,02/08/2020,5.9
Chhattisgarh,WR,22.09042035,82.15998734,02/08/2020,86.8
Gujarat,WR,22.2587,71.1924,02/08/2020,292.4
MP,WR,21.30039105,76.13001949,02/08/2020,195.1
Maharashtra,WR,19.25023195,73.16017493,02/08/2020,397.8
Goa,WR,15.491997,73.81800065,02/08/2020,10.2
DNH,WR,20.26657819,73.0166178,02/08/2020,18.6
Andhra Pradesh,SR,14.7504291,78.57002559,02/08/2020,167.9
Telangana,SR,18.1124,79.0193,02/08/2020,193.7
Karnataka,SR,12.57038129,76.91999711,02/08/2020,179.2
Kerala,SR,8.900372741,76.56999263,02/08/2020,65.5
Tamil Nadu,SR,12.92038576,79.15004187,02/08/2020,303.7
Pondy,SR,11.93499371,79.83000037,02/08/2020,7.9
Bihar,ER,25.78541445,87.4799727,02/08/2020,116.8
Jharkhand,ER,23.80039349,86.41998572,02/08/2020,25.9
Odisha,ER,19.82042971,85.90001746,02/08/2020,90.3
West Bengal,ER,22.58039044,88.32994665,02/08/2020,170.8
Sikkim,ER,27.3333303,88.6166475,02/08/2020,0.9
Arunachal Pradesh,NER,27.10039878,93.61660071,02/08/2020,2.3
Assam,NER,26.7499809,94.21666744,02/08/2020,35.2
Manipur,NER,24.79997072,93.95001705,02/08/2020,2.5
Meghalaya,NER,25.57049217,91.8800142,02/08/2020,5.3
Mizoram,NER,23.71039899,92.72001461,02/08/2020,1.9
Nagaland,NER,25.6669979,94.11657019,02/08/2020,2.3
Tripura,NER,23.83540428,91.27999914,02/08/2020,5.2
Punjab,NR,31.51997398,75.98000281,03/08/2020,228.4
Haryana,NR,28.45000633,77.01999101,03/08/2020,209.1
Rajasthan,NR,26.44999921,74.63998124,03/08/2020,224.7
Delhi,NR,28.6699929,77.23000403,03/08/2020,122.2
UP,NR,27.59998069,78.05000565,03/08/2020,430.1
Uttarakhand,NR,30.32040895,78.05000565,03/08/2020,39.6
HP,NR,31.10002545,77.16659704,03/08/2020,31.1
J&K,NR,33.45,76.24,03/08/2020,40.2
Chandigarh,NR,30.71999697,76.78000565,03/08/2020,5.9
Chhattisgarh,WR,22.09042035,82.15998734,03/08/2020,85.2
Gujarat,WR,22.2587,71.1924,03/08/2020,294.3
MP,WR,21.30039105,76.13001949,03/08/2020,192.3
Maharashtra,WR,19.25023195,73.16017493,03/08/2020,390.6
Goa,WR,15.491997,73.81800065,03/08/2020,10.2
DNH,WR,20.26657819,73.0166178,03/08/2020,18.6
Andhra Pradesh,SR,14.7504291,78.57002559,03/08/2020,169.6
Telangana,SR,18.1124,79.0193,03/08/2020,188.3
Karnataka,SR,12.57038129,76.91999711,03/08/2020,177.7
Kerala,SR,8.900372741,76.56999263,03/08/2020,67
Tamil Nadu,SR,12.92038576,79.15004187,03/08/2020,307.3
Pondy,SR,11.93499371,79.83000037,03/08/2020,8.2
Bihar,ER,25.78541445,87.4799727,03/08/2020,115.6
Jharkhand,ER,23.80039349,86.41998572,03/08/2020,24.5
Odisha,ER,19.82042971,85.90001746,03/08/2020,89.4
West Bengal,ER,22.58039044,88.32994665,03/08/2020,168.4
Sikkim,ER,27.3333303,88.6166475,03/08/2020,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,03/08/2020,2.3
Assam,NER,26.7499809,94.21666744,03/08/2020,36
Manipur,NER,24.79997072,93.95001705,03/08/2020,2.6
Meghalaya,NER,25.57049217,91.8800142,03/08/2020,5.3
Mizoram,NER,23.71039899,92.72001461,03/08/2020,1.9
Nagaland,NER,25.6669979,94.11657019,03/08/2020,2.3
Tripura,NER,23.83540428,91.27999914,03/08/2020,4.9
Punjab,NR,31.51997398,75.98000281,04/08/2020,224.1
Haryana,NR,28.45000633,77.01999101,04/08/2020,198.2
Rajasthan,NR,26.44999921,74.63998124,04/08/2020,219.8
Delhi,NR,28.6699929,77.23000403,04/08/2020,116.7
UP,NR,27.59998069,78.05000565,04/08/2020,423.8
Uttarakhand,NR,30.32040895,78.05000565,04/08/2020,38
HP,NR,31.10002545,77.16659704,04/08/2020,28.2
J&K,NR,33.45,76.24,04/08/2020,39.3
Chandigarh,NR,30.71999697,76.78000565,04/08/2020,5.5
Chhattisgarh,WR,22.09042035,82.15998734,04/08/2020,74.4
Gujarat,WR,22.2587,71.1924,04/08/2020,276.3
MP,WR,21.30039105,76.13001949,04/08/2020,180
Maharashtra,WR,19.25023195,73.16017493,04/08/2020,381.2
Goa,WR,15.491997,73.81800065,04/08/2020,10.2
DNH,WR,20.26657819,73.0166178,04/08/2020,18.2
Andhra Pradesh,SR,14.7504291,78.57002559,04/08/2020,169.7
Telangana,SR,18.1124,79.0193,04/08/2020,188.1
Karnataka,SR,12.57038129,76.91999711,04/08/2020,167.9
Kerala,SR,8.900372741,76.56999263,04/08/2020,62.6
Tamil Nadu,SR,12.92038576,79.15004187,04/08/2020,290.2
Pondy,SR,11.93499371,79.83000037,04/08/2020,7.7
Bihar,ER,25.78541445,87.4799727,04/08/2020,112.6
Jharkhand,ER,23.80039349,86.41998572,04/08/2020,23.2
Odisha,ER,19.82042971,85.90001746,04/08/2020,91.4
West Bengal,ER,22.58039044,88.32994665,04/08/2020,153.1
Sikkim,ER,27.3333303,88.6166475,04/08/2020,0.8
Arunachal Pradesh,NER,27.10039878,93.61660071,04/08/2020,2.1
Assam,NER,26.7499809,94.21666744,04/08/2020,33.3
Manipur,NER,24.79997072,93.95001705,04/08/2020,2.5
Meghalaya,NER,25.57049217,91.8800142,04/08/2020,5.3
Mizoram,NER,23.71039899,92.72001461,04/08/2020,1.8
Nagaland,NER,25.6669979,94.11657019,04/08/2020,2.2
Tripura,NER,23.83540428,91.27999914,04/08/2020,4.8
Punjab,NR,31.51997398,75.98000281,05/08/2020,111.2
Haryana,NR,28.45000633,77.01999101,05/08/2020,110.4
Rajasthan,NR,26.44999921,74.63998124,05/08/2020,236.5
Delhi,NR,28.6699929,77.23000403,05/08/2020,61.5
UP,NR,27.59998069,78.05000565,05/08/2020,250.8
Uttarakhand,NR,30.32040895,78.05000565,05/08/2020,33.8
HP,NR,31.10002545,77.16659704,05/08/2020,27.5
J&K,NR,33.45,76.24,05/08/2020,46.8
Chandigarh,NR,30.71999697,76.78000565,05/08/2020,3.1
Chhattisgarh,WR,22.09042035,82.15998734,05/08/2020,91.3
Gujarat,WR,22.2587,71.1924,05/08/2020,360.1
MP,WR,21.30039105,76.13001949,05/08/2020,226.7
Maharashtra,WR,19.25023195,73.16017493,05/08/2020,476.6
Goa,WR,15.491997,73.81800065,05/08/2020,10.9
DNH,WR,20.26657819,73.0166178,05/08/2020,18.6
Andhra Pradesh,SR,14.7504291,78.57002559,05/08/2020,195.3
Telangana,SR,18.1124,79.0193,05/08/2020,248.6
Karnataka,SR,12.57038129,76.91999711,05/08/2020,237.2
Kerala,SR,8.900372741,76.56999263,05/08/2020,78.9
Tamil Nadu,SR,12.92038576,79.15004187,05/08/2020,323
Pondy,SR,11.93499371,79.83000037,05/08/2020,7.5
Bihar,ER,25.78541445,87.4799727,05/08/2020,72.1
Jharkhand,ER,23.80039349,86.41998572,05/08/2020,24.2
Odisha,ER,19.82042971,85.90001746,05/08/2020,72.4
West Bengal,ER,22.58039044,88.32994665,05/08/2020,120.1
Sikkim,ER,27.3333303,88.6166475,05/08/2020,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,05/08/2020,2.1
Assam,NER,26.7499809,94.21666744,05/08/2020,22.5
Manipur,NER,24.79997072,93.95001705,05/08/2020,2.7
Meghalaya,NER,25.57049217,91.8800142,05/08/2020,5.6
Mizoram,NER,23.71039899,92.72001461,05/08/2020,1.6
Nagaland,NER,25.6669979,94.11657019,05/08/2020,2.1
Tripura,NER,23.83540428,91.27999914,05/08/2020,3.5
Punjab,NR,31.51997398,75.98000281,01/09/2020,116.5
Haryana,NR,28.45000633,77.01999101,01/09/2020,119.5
Rajasthan,NR,26.44999921,74.63998124,01/09/2020,244.7
Delhi,NR,28.6699929,77.23000403,01/09/2020,62.8
UP,NR,27.59998069,78.05000565,01/09/2020,257.1
Uttarakhand,NR,30.32040895,78.05000565,01/09/2020,35
HP,NR,31.10002545,77.16659704,01/09/2020,28.4
J&K,NR,33.45,76.24,01/09/2020,46.9
Chandigarh,NR,30.71999697,76.78000565,01/09/2020,3.4
Chhattisgarh,WR,22.09042035,82.15998734,01/09/2020,86.2
Gujarat,WR,22.2587,71.1924,01/09/2020,363.1
MP,WR,21.30039105,76.13001949,01/09/2020,234.3
Maharashtra,WR,19.25023195,73.16017493,01/09/2020,490.8
Goa,WR,15.491997,73.81800065,01/09/2020,11
DNH,WR,20.26657819,73.0166178,01/09/2020,19
Andhra Pradesh,SR,14.7504291,78.57002559,01/09/2020,195.9
Telangana,SR,18.1124,79.0193,01/09/2020,254
Karnataka,SR,12.57038129,76.91999711,01/09/2020,245.1
Kerala,SR,8.900372741,76.56999263,01/09/2020,79.9
Tamil Nadu,SR,12.92038576,79.15004187,01/09/2020,334
Pondy,SR,11.93499371,79.83000037,01/09/2020,7.9
Bihar,ER,25.78541445,87.4799727,01/09/2020,73.1
Jharkhand,ER,23.80039349,86.41998572,01/09/2020,22.9
Odisha,ER,19.82042971,85.90001746,01/09/2020,71.6
West Bengal,ER,22.58039044,88.32994665,01/09/2020,115.5
Sikkim,ER,27.3333303,88.6166475,01/09/2020,1.5
Arunachal Pradesh,NER,27.10039878,93.61660071,01/09/2020,2.2
Assam,NER,26.7499809,94.21666744,01/09/2020,20.3
Manipur,NER,24.79997072,93.95001705,01/09/2020,2.5
Meghalaya,NER,25.57049217,91.8800142,01/09/2020,5.7
Mizoram,NER,23.71039899,92.72001461,01/09/2020,1.6
Nagaland,NER,25.6669979,94.11657019,01/09/2020,2.2
Tripura,NER,23.83540428,91.27999914,01/09/2020,3.4
Punjab,NR,31.51997398,75.98000281,02/09/2020,114
Haryana,NR,28.45000633,77.01999101,02/09/2020,114
Rajasthan,NR,26.44999921,74.63998124,02/09/2020,225.9
Delhi,NR,28.6699929,77.23000403,02/09/2020,63.9
UP,NR,27.59998069,78.05000565,02/09/2020,250
Uttarakhand,NR,30.32040895,78.05000565,02/09/2020,35.1
HP,NR,31.10002545,77.16659704,02/09/2020,28.2
J&K,NR,33.45,76.24,02/09/2020,45.4
Chandigarh,NR,30.71999697,76.78000565,02/09/2020,3.4
Chhattisgarh,WR,22.09042035,82.15998734,02/09/2020,84.3
Gujarat,WR,22.2587,71.1924,02/09/2020,356.5
MP,WR,21.30039105,76.13001949,02/09/2020,232.1
Maharashtra,WR,19.25023195,73.16017493,02/09/2020,490.1
Goa,WR,15.491997,73.81800065,02/09/2020,11
DNH,WR,20.26657819,73.0166178,02/09/2020,19.2
Andhra Pradesh,SR,14.7504291,78.57002559,02/09/2020,201.2
Telangana,SR,18.1124,79.0193,02/09/2020,254.1
Karnataka,SR,12.57038129,76.91999711,02/09/2020,244.5
Kerala,SR,8.900372741,76.56999263,02/09/2020,80
Tamil Nadu,SR,12.92038576,79.15004187,02/09/2020,337.3
Pondy,SR,11.93499371,79.83000037,02/09/2020,8.1
Bihar,ER,25.78541445,87.4799727,02/09/2020,73.5
Jharkhand,ER,23.80039349,86.41998572,02/09/2020,21.7
Odisha,ER,19.82042971,85.90001746,02/09/2020,69.9
West Bengal,ER,22.58039044,88.32994665,02/09/2020,111.4
Sikkim,ER,27.3333303,88.6166475,02/09/2020,1.7
Arunachal Pradesh,NER,27.10039878,93.61660071,02/09/2020,2.1
Assam,NER,26.7499809,94.21666744,02/09/2020,21.3
Manipur,NER,24.79997072,93.95001705,02/09/2020,2.8
Meghalaya,NER,25.57049217,91.8800142,02/09/2020,5.5
Mizoram,NER,23.71039899,92.72001461,02/09/2020,1.7
Nagaland,NER,25.6669979,94.11657019,02/09/2020,2.2
Tripura,NER,23.83540428,91.27999914,02/09/2020,3.5
Punjab,NR,31.51997398,75.98000281,03/09/2020,101.7
Haryana,NR,28.45000633,77.01999101,03/09/2020,97.2
Rajasthan,NR,26.44999921,74.63998124,03/09/2020,215.6
Delhi,NR,28.6699929,77.23000403,03/09/2020,62.9
UP,NR,27.59998069,78.05000565,03/09/2020,230.3
Uttarakhand,NR,30.32040895,78.05000565,03/09/2020,34.8
HP,NR,31.10002545,77.16659704,03/09/2020,29.4
J&K,NR,33.45,76.24,03/09/2020,45.7
Chandigarh,NR,30.71999697,76.78000565,03/09/2020,3.3
Chhattisgarh,WR,22.09042035,82.15998734,03/09/2020,85.1
Gujarat,WR,22.2587,71.1924,03/09/2020,354.3
MP,WR,21.30039105,76.13001949,03/09/2020,232
Maharashtra,WR,19.25023195,73.16017493,03/09/2020,491.6
Goa,WR,15.491997,73.81800065,03/09/2020,10.4
DNH,WR,20.26657819,73.0166178,03/09/2020,19.5
Andhra Pradesh,SR,14.7504291,78.57002559,03/09/2020,199.5
Telangana,SR,18.1124,79.0193,03/09/2020,247.3
Karnataka,SR,12.57038129,76.91999711,03/09/2020,251.9
Kerala,SR,8.900372741,76.56999263,03/09/2020,79.2
Tamil Nadu,SR,12.92038576,79.15004187,03/09/2020,336.3
Pondy,SR,11.93499371,79.83000037,03/09/2020,8
Bihar,ER,25.78541445,87.4799727,03/09/2020,73.5
Jharkhand,ER,23.80039349,86.41998572,03/09/2020,20.3
Odisha,ER,19.82042971,85.90001746,03/09/2020,69.3
West Bengal,ER,22.58039044,88.32994665,03/09/2020,115.5
Sikkim,ER,27.3333303,88.6166475,03/09/2020,1.7
Arunachal Pradesh,NER,27.10039878,93.61660071,03/09/2020,2.1
Assam,NER,26.7499809,94.21666744,03/09/2020,22.5
Manipur,NER,24.79997072,93.95001705,03/09/2020,2.6
Meghalaya,NER,25.57049217,91.8800142,03/09/2020,5.9
Mizoram,NER,23.71039899,92.72001461,03/09/2020,1.6
Nagaland,NER,25.6669979,94.11657019,03/09/2020,2.1
Tripura,NER,23.83540428,91.27999914,03/09/2020,3.5
Punjab,NR,31.51997398,75.98000281,04/09/2020,91.6
Haryana,NR,28.45000633,77.01999101,04/09/2020,87.6
Rajasthan,NR,26.44999921,74.63998124,04/09/2020,153.3
Delhi,NR,28.6699929,77.23000403,04/09/2020,64.4
UP,NR,27.59998069,78.05000565,04/09/2020,209.5
Uttarakhand,NR,30.32040895,78.05000565,04/09/2020,32.9
HP,NR,31.10002545,77.16659704,04/09/2020,29.6
J&K,NR,33.45,76.24,04/09/2020,46.8
Chandigarh,NR,30.71999697,76.78000565,04/09/2020,3.5
Chhattisgarh,WR,22.09042035,82.15998734,04/09/2020,83.5
